frame_index,measured_elapsed_ms,dt_ms,event_ms,update_ms,render_ms,debug_gui_ms,render_capture_ms,display_ms,frame_ms,existing_chunks,loaded_chunks,save_dirty_chunks,save_transactions,save_total_ms,save_max_ms,sections,mesh_dirty_sections,cpu_ready_sections,gpu_buffered_sections,queued_chunk_updates,random_tick_sections,random_tick_blocks,random_tick_sections_processed,random_ticks_dispatched,mesh_rebuilds,mesh_build_total_ms,mesh_build_last_ms,mesh_build_max_ms,solid_faces,transparent_faces,water_faces,flora_faces,solid_vertices,transparent_vertices,water_vertices,flora_vertices,terrain_vertex_stride_bytes,terrain_index_stride_bytes,resident_terrain_vertices,resident_terrain_indices,resident_terrain_vertex_bytes,resident_terrain_index_bytes,resident_terrain_buffer_bytes,actor_count,natural_mob_count,natural_mob_world_cap,natural_mob_local_cap,natural_mob_spawn_attempts,natural_mobs_spawned,natural_mobs_despawned,player_health,player_max_health,terrain_seed,terrain_generation_version,difficulty_profile_version,difficulty_id,post_victory_event_version,post_victory_completed_events,post_victory_active_event,post_victory_event_wave,world_time,day_cycle,daylight,fog_density,simulation_ticks
34,619.6,11,0,2.24587,7.98937,0,0,0,10.2353,361,361,0,1,2.45175,2.45175,1830,367,0,1235,0,0,0,0,0,1337,1627.81,2.40137,3.52742,168488,8,29433,486,464433,32,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6112,0.254667,1,0.0015,0
35,626.716,7,0,2.29575,4.73912,0,0,0,7.03488,361,361,0,1,2.45175,2.45175,1830,367,0,1235,0,0,0,0,0,1337,1627.81,2.40137,3.52742,168488,8,29433,486,464433,32,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6113,0.254708,1,0.0015,1
36,636.232,10,0,2.48321,6.95346,0,0,0,9.43667,361,361,0,1,2.45175,2.45175,1830,367,0,1235,0,0,0,0,0,1337,1627.81,2.40137,3.52742,168488,8,29433,486,464433,32,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6113,0.254708,1,0.0015,0
37,642.793,6,0,2.18779,4.28954,0,0,0,6.47733,361,361,0,1,2.45175,2.45175,1830,367,0,1235,0,0,0,0,0,1337,1627.81,2.40137,3.52742,168488,8,29433,486,464433,32,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6113,0.254708,1,0.0015,0
38,653.166,10,0,2.64171,7.64817,0,0,0,10.2899,361,361,0,1,2.45175,2.45175,1830,367,0,1235,0,0,0,0,0,1337,1627.81,2.40137,3.52742,168488,8,29433,486,464433,32,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6113,0.254708,1,0.0015,0
39,658.882,6,0,2.48583,3.14279,0,0,0,5.62863,361,361,0,1,2.45175,2.45175,1830,367,0,1235,0,0,0,0,0,1337,1627.81,2.40137,3.52742,168488,8,29433,486,464433,32,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6113,0.254708,1,0.0015,0
40,669.596,11,0,2.26388,8.317,0,0,0,10.5809,361,361,0,1,2.45175,2.45175,1830,367,0,1235,0,0,0,0,0,1337,1627.81,2.40137,3.52742,168488,8,29433,486,464433,32,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6113,0.254708,1,0.0015,0
41,675.93,6,0,2.19433,4.06396,0,0,0,6.25829,361,361,0,1,2.45175,2.45175,1830,367,0,1235,0,0,0,0,0,1337,1627.81,2.40137,3.52742,168488,8,29433,486,464433,32,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6114,0.25475,1,0.0015,1
42,686.237,11,0,2.14896,8.03262,0,0,0,10.1816,361,361,0,1,2.45175,2.45175,1830,367,0,1235,0,0,0,0,0,1337,1627.81,2.40137,3.52742,168488,8,29433,486,464433,32,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6114,0.25475,1,0.0015,0
43,692.671,6,0,2.01775,4.3395,0,0,0,6.35725,361,361,0,1,2.45175,2.45175,1830,367,0,1235,0,0,0,0,0,1337,1627.81,2.40137,3.52742,168488,8,29433,486,464433,32,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6114,0.25475,1,0.0015,0
