frame_index,measured_elapsed_ms,dt_ms,event_ms,update_ms,render_ms,debug_gui_ms,render_capture_ms,display_ms,frame_ms,existing_chunks,loaded_chunks,save_dirty_chunks,save_transactions,save_total_ms,save_max_ms,sections,mesh_dirty_sections,cpu_ready_sections,gpu_buffered_sections,queued_chunk_updates,random_tick_sections,random_tick_blocks,random_tick_sections_processed,random_ticks_dispatched,mesh_rebuilds,mesh_build_total_ms,mesh_build_last_ms,mesh_build_max_ms,solid_faces,transparent_faces,water_faces,flora_faces,solid_vertices,transparent_vertices,water_vertices,flora_vertices,terrain_vertex_stride_bytes,terrain_index_stride_bytes,resident_terrain_vertices,resident_terrain_indices,resident_terrain_vertex_bytes,resident_terrain_index_bytes,resident_terrain_buffer_bytes,actor_count,natural_mob_count,natural_mob_world_cap,natural_mob_local_cap,natural_mob_spawn_attempts,natural_mobs_spawned,natural_mobs_despawned,player_health,player_max_health,terrain_seed,terrain_generation_version,difficulty_profile_version,difficulty_id,post_victory_event_version,post_victory_completed_events,post_victory_active_event,post_victory_event_wave,world_time,day_cycle,daylight,fog_density,simulation_ticks
54,456.916,7,0,2.38788,3.99138,0,0,0,6.37925,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6109,0.254542,1,0.0015,0
55,466.984,10,0,2.50758,7.48004,0,0,0,9.98762,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6109,0.254542,1,0.0015,0
56,473.524,7,0,2.37487,4.07358,0,0,0,6.44846,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6110,0.254583,1,0.0015,1
57,483.688,10,0,2.245,7.84392,0,0,0,10.0889,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6110,0.254583,1,0.0015,0
58,489.64,6,0,2.21854,3.66692,0,0,0,5.88546,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6110,0.254583,1,0.0015,0
59,500.232,10,0,2.19313,8.33004,0,0,0,10.5232,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6110,0.254583,1,0.0015,0
60,506.656,7,0,2.29525,4.042,0,0,0,6.33725,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6110,0.254583,1,0.0015,0
61,517.043,10,0,2.32392,7.99787,0,0,0,10.3218,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6110,0.254583,1,0.0015,0
62,523.751,7,0,2.61458,4.00312,0,0,0,6.61771,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6111,0.254625,1,0.0015,1
63,533.186,9,0,2.31438,7.03483,0,0,0,9.34921,361,361,0,1,1.36862,1.36862,2195,432,0,1528,0,0,0,0,0,1625,1657.24,1.04812,29.4225,230464,120,0,78037,640035,480,0,312148,32,4,1014369,1988016,32459808,7952064,40411872,4,4,12,4,4,4,0,18,20,20260807,5,1,1,1,0,0,0,6111,0.254625,1,0.0015,0
