frame_index,measured_elapsed_ms,dt_ms,event_ms,update_ms,render_ms,debug_gui_ms,render_capture_ms,display_ms,frame_ms,existing_chunks,loaded_chunks,save_dirty_chunks,save_transactions,save_total_ms,save_max_ms,sections,mesh_dirty_sections,cpu_ready_sections,gpu_buffered_sections,queued_chunk_updates,random_tick_sections,random_tick_blocks,random_tick_sections_processed,random_ticks_dispatched,mesh_rebuilds,mesh_build_total_ms,mesh_build_last_ms,mesh_build_max_ms,solid_faces,transparent_faces,water_faces,flora_faces,solid_vertices,transparent_vertices,water_vertices,flora_vertices,terrain_vertex_stride_bytes,terrain_index_stride_bytes,resident_terrain_vertices,resident_terrain_indices,resident_terrain_vertex_bytes,resident_terrain_index_bytes,resident_terrain_buffer_bytes,actor_count,natural_mob_count,natural_mob_world_cap,natural_mob_local_cap,natural_mob_spawn_attempts,natural_mobs_spawned,natural_mobs_despawned,player_health,player_max_health,terrain_seed,terrain_generation_version,difficulty_profile_version,difficulty_id,post_victory_event_version,post_victory_completed_events,post_victory_active_event,post_victory_event_wave,world_time,day_cycle,daylight,fog_density,simulation_ticks
45,796.714,18,0,1.13187,17.2203,0,0,0,18.3522,158,157,0,1,1.80238,1.80238,801,259,0,484,0,0,0,0,0,1189,1492.63,0.706292,23.2045,159775,16,36937,106,445275,64,147748,424,32,4,302560,596544,9681920,2386176,12068096,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6114,0.25475,1,0.0015,0
46,810.273,14,0,1.10825,12.376,0,0,0,13.4842,160,159,0,1,1.80238,1.80238,811,269,0,484,0,0,0,0,0,1189,1492.63,0.706292,23.2045,159775,16,36937,106,445275,64,147748,424,32,4,302560,596544,9681920,2386176,12068096,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6115,0.254792,1,0.0015,1
47,814.353,4,0,1.21362,2.78429,0,0,0,3.99792,161,161,0,1,1.80238,1.80238,821,279,0,484,0,0,0,0,0,1189,1492.63,0.706292,23.2045,159775,16,36937,106,445275,64,147748,424,32,4,302560,596544,9681920,2386176,12068096,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6115,0.254792,1,0.0015,0
48,829.921,15,0,4.23696,11.2481,0,0,0,15.4851,162,162,0,1,1.80238,1.80238,826,284,0,484,0,0,0,0,0,1189,1492.63,0.706292,23.2045,159775,16,36937,106,445275,64,147748,424,32,4,302560,596544,9681920,2386176,12068096,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6115,0.254792,1,0.0015,0
49,843.576,14,0,1.14558,12.4329,0,0,0,13.5785,164,163,0,1,1.80238,1.80238,831,289,0,484,0,0,0,0,0,1189,1492.63,0.706292,23.2045,159775,16,36937,106,445275,64,147748,424,32,4,302560,596544,9681920,2386176,12068096,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6115,0.254792,1,0.0015,0
50,849.289,6,0,2.55433,3.0725,0,0,0,5.62683,165,165,0,1,1.80238,1.80238,841,299,0,484,0,0,0,0,0,1189,1492.63,0.706292,23.2045,159775,16,36937,106,445275,64,147748,424,32,4,302560,596544,9681920,2386176,12068096,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6116,0.254833,1,0.0015,1
51,863.768,14,0,1.26854,13.1268,0,0,0,14.3953,166,165,0,1,1.80238,1.80238,841,299,0,484,0,0,0,0,0,1189,1492.63,0.706292,23.2045,159775,16,36937,106,445275,64,147748,424,32,4,302560,596544,9681920,2386176,12068096,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6116,0.254833,1,0.0015,0
52,876.75,13,0,4.56479,8.34962,0,0,0,12.9144,167,167,0,1,1.80238,1.80238,851,309,0,484,0,0,0,0,0,1189,1492.63,0.706292,23.2045,159775,16,36937,106,445275,64,147748,424,32,4,302560,596544,9681920,2386176,12068096,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6116,0.254833,1,0.0015,0
53,881.119,4,0,1.4925,2.77462,0,0,0,4.26713,169,168,0,1,1.80238,1.80238,856,314,0,484,0,0,0,0,0,1189,1492.63,0.706292,23.2045,159775,16,36937,106,445275,64,147748,424,32,4,302560,596544,9681920,2386176,12068096,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6116,0.254833,1,0.0015,0
54,896.939,16,0,5.25625,10.481,0,0,0,15.7372,169,169,0,1,1.80238,1.80238,861,319,0,484,0,0,0,0,0,1189,1492.63,0.706292,23.2045,159775,16,36937,106,445275,64,147748,424,32,4,302560,596544,9681920,2386176,12068096,4,4,12,4,8,8,4,20,20,20260807,5,1,1,1,0,0,0,6116,0.254833,1,0.0015,0
