frame_index,measured_elapsed_ms,dt_ms,event_ms,update_ms,render_ms,debug_gui_ms,render_capture_ms,display_ms,frame_ms,existing_chunks,loaded_chunks,save_dirty_chunks,save_transactions,save_total_ms,save_max_ms,sections,mesh_dirty_sections,cpu_ready_sections,gpu_buffered_sections,queued_chunk_updates,random_tick_sections,random_tick_blocks,random_tick_sections_processed,random_ticks_dispatched,mesh_rebuilds,mesh_build_total_ms,mesh_build_last_ms,mesh_build_max_ms,solid_faces,transparent_faces,water_faces,flora_faces,solid_vertices,transparent_vertices,water_vertices,flora_vertices,terrain_vertex_stride_bytes,terrain_index_stride_bytes,resident_terrain_vertices,resident_terrain_indices,resident_terrain_vertex_bytes,resident_terrain_index_bytes,resident_terrain_buffer_bytes,actor_count,natural_mob_count,natural_mob_world_cap,natural_mob_local_cap,natural_mob_spawn_attempts,natural_mobs_spawned,natural_mobs_despawned,player_health,player_max_health,terrain_seed,terrain_generation_version,difficulty_profile_version,difficulty_id,post_victory_event_version,post_victory_completed_events,post_victory_active_event,post_victory_event_wave,world_time,day_cycle,daylight,fog_density,simulation_ticks
30,607.573,6,0,2.18021,3.70775,0,0,0,5.88796,359,358,0,1,2.94392,2.94392,1815,367,0,1225,0,0,0,0,0,1324,1767.5,1.00517,29.338,166896,12,29433,442,460091,48,117732,1768,32,4,639516,1307862,20464512,5231448,25695960,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6113,0.254708,1,0.0015,1
31,616.332,9,0,2.49071,6.19583,0,0,0,8.68654,359,359,0,1,2.94392,2.94392,1820,372,0,1225,0,0,0,0,0,1324,1767.5,1.00517,29.338,166896,12,29433,442,460091,48,117732,1768,32,4,639516,1307862,20464512,5231448,25695960,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6113,0.254708,1,0.0015,0
32,622.305,6,0,2.86221,3.02862,0,0,0,5.89083,360,359,0,1,2.94392,2.94392,1820,367,1,1228,0,0,0,0,0,1329,1772.55,0.955834,29.338,167283,12,29433,470,461152,48,117732,1880,32,4,640689,1310352,20502048,5241408,25743456,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6113,0.254708,1,0.0015,0
33,633.056,10,0,2.23292,8.35042,0,0,0,10.5833,360,359,0,1,2.94392,2.94392,1820,367,0,1228,0,0,0,0,0,1329,1772.55,0.955834,29.338,167283,12,29433,470,461152,48,117732,1880,32,4,640689,1310352,20502048,5241408,25743456,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6113,0.254708,1,0.0015,0
34,638.569,6,0,2.16363,3.26833,0,0,0,5.43196,360,360,0,1,2.94392,2.94392,1825,371,0,1228,0,0,0,0,0,1329,1772.55,0.955834,29.338,167283,12,29433,470,461152,48,117732,1880,32,4,640689,1310352,20502048,5241408,25743456,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6113,0.254708,1,0.0015,0
35,654.241,16,0,12.584,3.00446,0,0,0,15.5885,361,361,0,1,2.94392,2.94392,1830,372,2,1231,0,0,0,0,0,1334,1778.28,1.05558,29.338,167884,12,29433,470,462830,48,117732,1880,32,4,642334,1313898,20554688,5255592,25810280,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6113,0.254708,1,0.0015,0
36,660.252,6,0,2.64863,3.28983,0,0,0,5.93846,361,361,0,1,2.94392,2.94392,1830,369,1,1233,0,0,0,0,0,1336,1781.81,2.66258,29.338,168224,12,29433,486,463779,48,117732,1944,32,4,642708,1314594,20566656,5258376,25825032,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6114,0.25475,1,0.0015,1
37,668.617,9,0,4.84008,3.44238,0,0,0,8.28246,361,361,0,1,2.94392,2.94392,1830,367,2,1235,0,0,0,0,0,1339,1785.99,0.953667,29.338,168732,12,29433,486,465155,48,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6114,0.25475,1,0.0015,0
38,674.379,6,0,2.11525,3.57058,0,0,0,5.68583,361,361,0,1,2.94392,2.94392,1830,367,0,1235,0,0,0,0,0,1339,1785.99,0.953667,29.338,168732,12,29433,486,465155,48,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6114,0.25475,1,0.0015,0
39,682.893,8,0,2.11692,6.31529,0,0,0,8.43221,361,361,0,1,2.94392,2.94392,1830,367,0,1235,0,0,0,0,0,1339,1785.99,0.953667,29.338,168732,12,29433,486,465155,48,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6114,0.25475,1,0.0015,0
